customer_id,name,age,gender,region,income,churn,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,order_id,order_amount,order_date,product_category,payment_method
1273,Angela Elliott,50.0,Male,0,22926.0,0.0,3.0,10924.0,3641.0,2023-11-27,2025-03-21,1148.0,3219.0,2024-05-06,Clothing,Cash
1273,Angela Elliott,50.0,Male,0,22926.0,0.0,3.0,10924.0,3641.0,2023-11-27,2025-03-21,1586.0,3317.0,2025-03-21,Books,Net Banking
1274,Dawn Walker,57.0,Female,0,25586.0,0.0,3.0,7082.0,2360.0,2024-06-09,2025-04-14,783.0,2799.0,2024-06-09,Electronics,Cash
1274,Dawn Walker,57.0,Female,0,25586.0,0.0,3.0,7082.0,2360.0,2024-06-09,2025-04-14,1288.0,882.0,2025-04-14,Home,Credit Card
1274,Dawn Walker,57.0,Female,0,25586.0,0.0,3.0,7082.0,2360.0,2024-06-09,2025-04-14,1762.0,3401.0,2025-01-02,Home,Cash
1275,Jason Brown,56.0,Male,East,50721.0,0.0,4.0,11822.0,2955.0,2023-12-19,2024-12-02,1529.0,4925.0,2024-05-08,Grocery,Cash
1275,Jason Brown,56.0,Male,East,50721.0,0.0,4.0,11822.0,2955.0,2023-12-19,2024-12-02,1733.0,2568.0,2023-12-19,Clothing,Credit Card
1275,Jason Brown,56.0,Male,East,50721.0,0.0,4.0,11822.0,2955.0,2023-12-19,2024-12-02,1848.0,3528.0,2024-12-02,Home,Credit Card
1275,Jason Brown,56.0,Male,East,50721.0,0.0,4.0,11822.0,2955.0,2023-12-19,2024-12-02,1969.0,801.0,2024-05-30,Electronics,UPI
1275,Jason Brown,56.0,Male,East,50721.0,0.0,4.0,11822.0,2955.0,2023-12-19,2024-12-02,1529.0,4925.0,2024-05-08,Grocery,Cash
1276,Brett Wheeler,35.0,Male,North,53895.0,1.0,4.0,9208.0,2302.0,2024-02-03,2025-07-28,38.0,804.0,2025-07-28,Books,Net Banking
1276,Brett Wheeler,35.0,Male,North,53895.0,1.0,4.0,9208.0,2302.0,2024-02-03,2025-07-28,609.0,5490.0,2024-03-25,Electronics,Net Banking
1276,Brett Wheeler,35.0,Male,North,53895.0,1.0,4.0,9208.0,2302.0,2024-02-03,2025-07-28,1841.0,880.0,2024-02-03,Books,UPI
1276,Brett Wheeler,35.0,Male,North,53895.0,1.0,4.0,9208.0,2302.0,2024-02-03,2025-07-28,1907.0,2034.0,2025-07-15,Home,UPI
1277,Tonya Robertson,57.0,Male,West,0.0,1.0,2.0,7253.0,3626.0,2023-08-09,2023-11-07,1045.0,4450.0,2023-08-09,Electronics,Net Banking
1277,Tonya Robertson,57.0,Male,West,0.0,1.0,2.0,7253.0,3626.0,2023-08-09,2023-11-07,1808.0,2803.0,2023-11-07,Grocery,Cash
1278,Kristen Brandt,18.0,Female,North,59578.0,0.0,5.0,14761.0,2952.0,2023-11-16,2024-09-12,809.0,3052.0,2024-04-27,Electronics,Cash
1278,Kristen Brandt,18.0,Female,North,59578.0,0.0,5.0,14761.0,2952.0,2023-11-16,2024-09-12,876.0,834.0,2024-06-28,Books,Net Banking
1278,Kristen Brandt,18.0,Female,North,59578.0,0.0,5.0,14761.0,2952.0,2023-11-16,2024-09-12,1503.0,2710.0,2024-09-12,Electronics,UPI
1278,Kristen Brandt,18.0,Female,North,59578.0,0.0,5.0,14761.0,2952.0,2023-11-16,2024-09-12,1625.0,5262.0,2024-08-11,Books,Credit Card
1278,Kristen Brandt,18.0,Female,North,59578.0,0.0,5.0,14761.0,2952.0,2023-11-16,2024-09-12,1862.0,2903.0,2023-11-16,Grocery,UPI
1279,Brent Williams,28.0,Female,South,25077.0,0.0,4.0,9530.0,2382.0,2023-09-08,2025-01-16,842.0,2644.0,2023-09-08,Clothing,Cash
1279,Brent Williams,28.0,Female,South,25077.0,0.0,4.0,9530.0,2382.0,2023-09-08,2025-01-16,923.0,2899.0,2024-08-08,Books,UPI
1279,Brent Williams,28.0,Female,South,25077.0,0.0,4.0,9530.0,2382.0,2023-09-08,2025-01-16,1189.0,2800.0,2025-01-16,Home,Cash
1279,Brent Williams,28.0,Female,South,25077.0,0.0,4.0,9530.0,2382.0,2023-09-08,2025-01-16,1460.0,1187.0,2024-05-28,Clothing,Credit Card
1280,Julie Kennedy,45.0,Male,North,0.0,1.0,3.0,8497.0,2832.0,2024-09-01,2025-05-13,112.0,2035.0,2024-09-01,Grocery,Credit Card
1280,Julie Kennedy,45.0,Male,North,0.0,1.0,3.0,8497.0,2832.0,2024-09-01,2025-05-13,758.0,2519.0,2025-05-13,Grocery,Cash
1280,Julie Kennedy,45.0,Male,North,0.0,1.0,3.0,8497.0,2832.0,2024-09-01,2025-05-13,1757.0,3943.0,2024-10-20,Electronics,Net Banking
1281,Denise Rodriguez,42.0,Female,West,31834.0,0.0,4.0,8487.0,2121.0,2023-09-30,2025-06-16,1044.0,1669.0,2023-09-30,Books,UPI
1281,Denise Rodriguez,42.0,Female,West,31834.0,0.0,4.0,8487.0,2121.0,2023-09-30,2025-06-16,1315.0,2340.0,2023-11-14,Clothing,UPI
1281,Denise Rodriguez,42.0,Female,West,31834.0,0.0,4.0,8487.0,2121.0,2023-09-30,2025-06-16,1561.0,1905.0,2025-06-16,Books,Cash
1281,Denise Rodriguez,42.0,Female,West,31834.0,0.0,4.0,8487.0,2121.0,2023-09-30,2025-06-16,1729.0,2573.0,2023-11-20,Electronics,Net Banking
1282,Matthew Hudson,67.0,Male,North,40222.0,0.0,4.0,17090.0,4272.0,2023-10-11,2025-07-29,132.0,2164.0,2024-11-20,Home,UPI
1282,Matthew Hudson,67.0,Male,North,40222.0,0.0,4.0,17090.0,4272.0,2023-10-11,2025-07-29,1075.0,5429.0,2025-07-29,Books,UPI
1282,Matthew Hudson,67.0,Male,North,40222.0,0.0,4.0,17090.0,4272.0,2023-10-11,2025-07-29,1107.0,6085.0,2024-06-02,Books,UPI
1282,Matthew Hudson,67.0,Male,North,40222.0,0.0,4.0,17090.0,4272.0,2023-10-11,2025-07-29,1142.0,3412.0,2023-10-11,Clothing,UPI
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,20.0,1444.0,2024-01-27,Clothing,UPI
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,478.0,1376.0,2024-05-10,Home,Cash
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,687.0,597.0,2024-08-20,Electronics,Cash
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,813.0,3365.0,2025-07-10,Books,Credit Card
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,1070.0,197.0,2025-01-20,Clothing,Credit Card
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,1308.0,814.0,2025-05-28,Books,Credit Card
1283,Wayne Gay,40.0,Female,South,50710.0,0.0,6.0,7793.0,1298.0,2024-01-27,2025-07-10,478.0,1376.0,2024-05-10,Home,Cash
1284,Joanne Taylor,48.0,Female,0,37093.0,0.0,3.0,17808.0,5936.0,2024-09-21,2025-06-13,171.0,8242.0,2025-06-13,Books,UPI
1284,Joanne Taylor,48.0,Female,0,37093.0,0.0,3.0,17808.0,5936.0,2024-09-21,2025-06-13,208.0,5598.0,2024-09-21,Clothing,Cash
1284,Joanne Taylor,48.0,Female,0,37093.0,0.0,3.0,17808.0,5936.0,2024-09-21,2025-06-13,1949.0,3968.0,2025-04-12,Grocery,UPI
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,226.0,1289.0,2025-03-20,Electronics,Net Banking
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,535.0,3720.0,2024-01-29,Books,UPI
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,1329.0,3615.0,2025-04-22,Home,Cash
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,1477.0,4796.0,2023-12-24,Books,Credit Card
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,1939.0,3156.0,2024-12-14,Books,UPI
1285,Amy Garcia,0.0,Female,0,44231.0,1.0,6.0,19540.0,3256.0,2023-12-24,2025-04-22,1986.0,2964.0,2024-10-31,Books,Cash
1286,Edward Patel,59.0,Male,East,65094.0,0.0,4.0,7158.0,1789.0,2023-08-15,2024-12-01,335.0,1353.0,2024-12-01,Grocery,UPI
1286,Edward Patel,59.0,Male,East,65094.0,0.0,4.0,7158.0,1789.0,2023-08-15,2024-12-01,567.0,2116.0,2023-08-15,Books,Credit Card
1286,Edward Patel,59.0,Male,East,65094.0,0.0,4.0,7158.0,1789.0,2023-08-15,2024-12-01,1493.0,897.0,2024-09-05,Grocery,Credit Card
1286,Edward Patel,59.0,Male,East,65094.0,0.0,4.0,7158.0,1789.0,2023-08-15,2024-12-01,1788.0,2792.0,2024-07-24,Electronics,Cash
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,175.0,919.0,2024-02-02,Grocery,Net Banking
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,176.0,1862.0,2024-03-02,Clothing,UPI
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,218.0,1137.0,2023-10-15,Clothing,Cash
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1011.0,1232.0,2025-06-29,Home,Net Banking
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1227.0,4776.0,2023-10-09,Clothing,Credit Card
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1305.0,2334.0,2025-05-04,Books,UPI
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1447.0,2203.0,2023-09-02,Electronics,UPI
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1532.0,3348.0,2024-09-13,Clothing,Cash
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1982.0,1021.0,2025-03-07,Home,Net Banking
1287,Sharon Martinez,52.0,Male,West,41346.0,0.0,9.0,18832.0,2092.0,2023-09-02,2025-06-29,1011.0,1232.0,2025-06-29,Home,Net Banking
1288,Mrs. Deborah Johnson MD,24.0,Female,West,62535.0,0.0,5.0,17833.0,3566.0,2023-09-17,2025-07-04,429.0,1454.0,2025-07-04,Clothing,UPI
1288,Mrs. Deborah Johnson MD,24.0,Female,West,62535.0,0.0,5.0,17833.0,3566.0,2023-09-17,2025-07-04,1166.0,2880.0,2025-06-03,Clothing,UPI
1288,Mrs. Deborah Johnson MD,24.0,Female,West,62535.0,0.0,5.0,17833.0,3566.0,2023-09-17,2025-07-04,1372.0,6405.0,2023-09-17,Home,Net Banking
1288,Mrs. Deborah Johnson MD,24.0,Female,West,62535.0,0.0,5.0,17833.0,3566.0,2023-09-17,2025-07-04,1753.0,1199.0,2024-10-17,Electronics,UPI
1288,Mrs. Deborah Johnson MD,24.0,Female,West,62535.0,0.0,5.0,17833.0,3566.0,2023-09-17,2025-07-04,1786.0,5895.0,2024-02-06,Books,UPI
1289,Sarah Williams,33.0,Female,West,33054.0,0.0,3.0,5654.0,1884.0,2024-05-30,2025-05-13,15.0,1213.0,2025-05-13,Clothing,Credit Card
1289,Sarah Williams,33.0,Female,West,33054.0,0.0,3.0,5654.0,1884.0,2024-05-30,2025-05-13,247.0,741.0,2024-05-30,Books,UPI
1289,Sarah Williams,33.0,Female,West,33054.0,0.0,3.0,5654.0,1884.0,2024-05-30,2025-05-13,436.0,3700.0,2025-05-09,Clothing,Cash
1290,Gabriel Collins,43.0,Male,South,0.0,1.0,4.0,6425.0,1606.0,2024-02-27,2025-06-29,271.0,2780.0,2024-02-27,Home,Cash
1290,Gabriel Collins,43.0,Male,South,0.0,1.0,4.0,6425.0,1606.0,2024-02-27,2025-06-29,981.0,1043.0,2025-06-29,Electronics,Net Banking
1290,Gabriel Collins,43.0,Male,South,0.0,1.0,4.0,6425.0,1606.0,2024-02-27,2025-06-29,1617.0,875.0,2025-05-24,Books,Cash
1290,Gabriel Collins,43.0,Male,South,0.0,1.0,4.0,6425.0,1606.0,2024-02-27,2025-06-29,1651.0,1727.0,2024-10-07,Books,Cash
1291,Stephanie Sexton,65.0,Male,0,71623.0,0.0,1.0,5501.0,5501.0,2025-03-27,2025-03-27,1304.0,5501.0,2025-03-27,Electronics,UPI
1292,Mrs. Ashley Mathews,69.0,Female,South,12925.0,0.0,4.0,12226.0,3056.0,2024-03-26,2024-12-21,487.0,7496.0,2024-12-21,Clothing,Net Banking
1292,Mrs. Ashley Mathews,69.0,Female,South,12925.0,0.0,4.0,12226.0,3056.0,2024-03-26,2024-12-21,663.0,440.0,2024-11-23,Home,Net Banking
1292,Mrs. Ashley Mathews,69.0,Female,South,12925.0,0.0,4.0,12226.0,3056.0,2024-03-26,2024-12-21,797.0,1624.0,2024-03-26,Electronics,Credit Card
1292,Mrs. Ashley Mathews,69.0,Female,South,12925.0,0.0,4.0,12226.0,3056.0,2024-03-26,2024-12-21,1181.0,2666.0,2024-10-01,Electronics,Credit Card
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,213.0,4990.0,2024-11-06,Grocery,UPI
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,354.0,3215.0,2024-03-11,Electronics,UPI
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,993.0,1590.0,2024-09-09,Electronics,Cash
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1071.0,3353.0,2024-05-07,Electronics,Net Banking
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1419.0,3169.0,2024-11-29,Home,Credit Card
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1501.0,1138.0,2025-06-01,Books,Net Banking
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1584.0,960.0,2024-07-26,Clothing,UPI
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1687.0,2486.0,2024-06-09,Clothing,Cash
1293,Mr. Alex Carlson,66.0,Male,West,38046.0,0.0,9.0,21472.0,2385.0,2023-12-02,2025-06-01,1761.0,571.0,2023-12-02,Books,Net Banking
1294,Laura West,19.0,Female,South,58656.0,1.0,4.0,7924.0,1981.0,2023-10-01,2024-12-18,352.0,1161.0,2023-10-01,Books,Net Banking
1294,Laura West,19.0,Female,South,58656.0,1.0,4.0,7924.0,1981.0,2023-10-01,2024-12-18,787.0,3805.0,2024-03-15,Electronics,Cash
1294,Laura West,19.0,Female,South,58656.0,1.0,4.0,7924.0,1981.0,2023-10-01,2024-12-18,1091.0,1140.0,2024-11-16,Books,Net Banking
1294,Laura West,19.0,Female,South,58656.0,1.0,4.0,7924.0,1981.0,2023-10-01,2024-12-18,1920.0,1818.0,2024-12-18,Home,Net Banking
1295,Daniel Murillo,18.0,Male,0,0.0,0.0,5.0,10346.0,2069.0,2023-11-06,2025-06-01,197.0,3051.0,2023-11-06,Home,Credit Card
1295,Daniel Murillo,18.0,Male,0,0.0,0.0,5.0,10346.0,2069.0,2023-11-06,2025-06-01,1176.0,1562.0,2025-05-24,Clothing,Cash
1295,Daniel Murillo,18.0,Male,0,0.0,0.0,5.0,10346.0,2069.0,2023-11-06,2025-06-01,1253.0,1669.0,2025-06-01,Electronics,Cash
1295,Daniel Murillo,18.0,Male,0,0.0,0.0,5.0,10346.0,2069.0,2023-11-06,2025-06-01,1400.0,923.0,2023-11-30,Books,Credit Card
1295,Daniel Murillo,18.0,Male,0,0.0,0.0,5.0,10346.0,2069.0,2023-11-06,2025-06-01,1922.0,3141.0,2025-05-09,Clothing,Cash
1296,Robert Stout,65.0,Female,North,0.0,0.0,3.0,4580.0,1526.0,2023-12-02,2025-05-28,431.0,564.0,2023-12-02,Books,Cash
1296,Robert Stout,65.0,Female,North,0.0,0.0,3.0,4580.0,1526.0,2023-12-02,2025-05-28,1399.0,1405.0,2025-05-28,Home,Cash
1296,Robert Stout,65.0,Female,North,0.0,0.0,3.0,4580.0,1526.0,2023-12-02,2025-05-28,1801.0,2611.0,2024-08-03,Home,Cash
1297,Veronica Avery,0.0,Female,East,40940.0,0.0,3.0,8673.0,2891.0,2024-04-16,2024-09-01,477.0,3768.0,2024-09-01,Home,UPI
1297,Veronica Avery,0.0,Female,East,40940.0,0.0,3.0,8673.0,2891.0,2024-04-16,2024-09-01,835.0,1690.0,2024-04-16,Electronics,Credit Card
1297,Veronica Avery,0.0,Female,East,40940.0,0.0,3.0,8673.0,2891.0,2024-04-16,2024-09-01,1155.0,3215.0,2024-04-29,Clothing,Cash
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,550.0,2155.0,2024-01-15,Electronics,UPI
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,1275.0,2232.0,2023-09-14,Grocery,Credit Card
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,1382.0,1863.0,2023-11-02,Grocery,Credit Card
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,1404.0,1929.0,2025-02-01,Clothing,Net Banking
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,1685.0,614.0,2023-10-28,Electronics,Cash
1298,Alicia Christian,22.0,Male,West,51298.0,0.0,6.0,12807.0,2134.0,2023-09-14,2025-02-01,1773.0,4014.0,2024-11-25,Home,Net Banking
1299,Gabrielle Davidson,54.0,Male,0,47664.0,0.0,1.0,4343.0,4343.0,2024-03-20,2024-03-20,111.0,4343.0,2024-03-20,Books,Cash
1300,Bridget Buck,49.0,Male,0,67516.0,0.0,4.0,9435.0,2358.0,2023-10-15,2025-03-17,22.0,1362.0,2025-03-17,Home,Credit Card
1300,Bridget Buck,49.0,Male,0,67516.0,0.0,4.0,9435.0,2358.0,2023-10-15,2025-03-17,173.0,2510.0,2024-10-02,Home,Cash
1300,Bridget Buck,49.0,Male,0,67516.0,0.0,4.0,9435.0,2358.0,2023-10-15,2025-03-17,1109.0,2297.0,2024-02-24,Electronics,Net Banking
1300,Bridget Buck,49.0,Male,0,67516.0,0.0,4.0,9435.0,2358.0,2023-10-15,2025-03-17,1539.0,3266.0,2023-10-15,Grocery,Net Banking
1301,Mr. James Ali DDS,26.0,Male,North,53816.0,0.0,2.0,12678.0,6339.0,2023-08-24,2024-09-25,52.0,7827.0,2024-09-25,Electronics,Cash
1301,Mr. James Ali DDS,26.0,Male,North,53816.0,0.0,2.0,12678.0,6339.0,2023-08-24,2024-09-25,380.0,4851.0,2023-08-24,Books,Net Banking
1302,Mackenzie Mcknight,58.0,Male,East,55064.0,0.0,2.0,9282.0,4641.0,2024-05-04,2025-04-19,454.0,6669.0,2024-05-04,Books,Net Banking
1302,Mackenzie Mcknight,58.0,Male,East,55064.0,0.0,2.0,9282.0,4641.0,2024-05-04,2025-04-19,1941.0,2613.0,2025-04-19,Electronics,Credit Card
1303,Brian Moore,52.0,Female,East,43821.0,0.0,4.0,6038.0,1509.0,2023-08-21,2024-11-14,70.0,1799.0,2023-08-21,Home,UPI
1303,Brian Moore,52.0,Female,East,43821.0,0.0,4.0,6038.0,1509.0,2023-08-21,2024-11-14,302.0,1320.0,2024-11-14,Clothing,UPI
1303,Brian Moore,52.0,Female,East,43821.0,0.0,4.0,6038.0,1509.0,2023-08-21,2024-11-14,1153.0,2125.0,2023-08-22,Books,Cash
1303,Brian Moore,52.0,Female,East,43821.0,0.0,4.0,6038.0,1509.0,2023-08-21,2024-11-14,1364.0,794.0,2023-12-07,Clothing,Net Banking
1304,Judith Gonzalez,36.0,Male,West,42685.0,0.0,3.0,5295.0,1765.0,2024-10-20,2025-04-13,473.0,2335.0,2024-10-20,Clothing,Net Banking
1304,Judith Gonzalez,36.0,Male,West,42685.0,0.0,3.0,5295.0,1765.0,2024-10-20,2025-04-13,562.0,1389.0,2024-12-26,Electronics,Net Banking
1304,Judith Gonzalez,36.0,Male,West,42685.0,0.0,3.0,5295.0,1765.0,2024-10-20,2025-04-13,1893.0,1571.0,2025-04-13,Home,Net Banking
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,6.0,3766.0,2023-12-16,Books,Credit Card
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,32.0,5989.0,2023-08-24,Home,Cash
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,116.0,2159.0,2023-08-20,Clothing,UPI
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,272.0,2532.0,2023-12-14,Grocery,Cash
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,621.0,7670.0,2024-12-02,Books,UPI
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,782.0,2316.0,2023-08-11,Clothing,Credit Card
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,1281.0,2099.0,2024-01-22,Books,Cash
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,1391.0,1117.0,2024-07-13,Grocery,UPI
1305,Stephanie Ali,0.0,Female,South,43511.0,0.0,9.0,36360.0,4040.0,2023-08-11,2024-12-02,1742.0,8712.0,2024-07-18,Grocery,UPI
1306,Victoria Arnold,33.0,Male,0,55916.0,0.0,4.0,8942.0,2235.0,2023-11-23,2025-02-09,310.0,2297.0,2023-11-23,Books,Credit Card
1306,Victoria Arnold,33.0,Male,0,55916.0,0.0,4.0,8942.0,2235.0,2023-11-23,2025-02-09,526.0,555.0,2025-02-09,Home,Net Banking
1306,Victoria Arnold,33.0,Male,0,55916.0,0.0,4.0,8942.0,2235.0,2023-11-23,2025-02-09,1896.0,3584.0,2024-07-07,Electronics,UPI
1306,Victoria Arnold,33.0,Male,0,55916.0,0.0,4.0,8942.0,2235.0,2023-11-23,2025-02-09,1923.0,2506.0,2024-11-30,Home,UPI
1306,Victoria Arnold,33.0,Male,0,55916.0,0.0,4.0,8942.0,2235.0,2023-11-23,2025-02-09,526.0,555.0,2025-02-09,Home,Net Banking
1307,Ronald Barajas,20.0,Male,West,43685.0,0.0,1.0,4677.0,4677.0,2024-12-01,2024-12-01,193.0,4677.0,2024-12-01,Grocery,Credit Card
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,416.0,2385.0,2024-02-26,Clothing,Net Banking
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,545.0,921.0,2024-09-06,Home,Credit Card
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,920.0,1165.0,2024-01-05,Home,Credit Card
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,933.0,5502.0,2024-02-29,Grocery,Credit Card
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,1335.0,1178.0,2024-08-22,Books,Credit Card
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,1618.0,3702.0,2023-10-22,Grocery,Net Banking
1308,Joseph Bray,37.0,Female,East,54346.0,0.0,6.0,14853.0,2475.0,2023-10-22,2024-09-06,933.0,5502.0,2024-02-29,Grocery,Credit Card
1309,Timothy Nunez,41.0,Female,East,81131.0,0.0,5.0,15516.0,3103.0,2024-10-28,2025-05-11,121.0,5243.0,2025-05-11,Clothing,Net Banking
1309,Timothy Nunez,41.0,Female,East,81131.0,0.0,5.0,15516.0,3103.0,2024-10-28,2025-05-11,491.0,2013.0,2025-01-11,Grocery,Credit Card
1309,Timothy Nunez,41.0,Female,East,81131.0,0.0,5.0,15516.0,3103.0,2024-10-28,2025-05-11,678.0,1812.0,2024-10-28,Grocery,Net Banking
1309,Timothy Nunez,41.0,Female,East,81131.0,0.0,5.0,15516.0,3103.0,2024-10-28,2025-05-11,983.0,1659.0,2025-03-31,Electronics,UPI
1309,Timothy Nunez,41.0,Female,East,81131.0,0.0,5.0,15516.0,3103.0,2024-10-28,2025-05-11,1162.0,4789.0,2025-05-08,Home,Credit Card
1310,Ashley Walker,50.0,Male,West,0.0,0.0,4.0,7978.0,1994.0,2023-10-10,2024-10-19,288.0,2737.0,2023-12-01,Electronics,Cash
1310,Ashley Walker,50.0,Male,West,0.0,0.0,4.0,7978.0,1994.0,2023-10-10,2024-10-19,1212.0,1960.0,2023-11-17,Books,Cash
1310,Ashley Walker,50.0,Male,West,0.0,0.0,4.0,7978.0,1994.0,2023-10-10,2024-10-19,1350.0,1576.0,2024-10-19,Electronics,UPI
1310,Ashley Walker,50.0,Male,West,0.0,0.0,4.0,7978.0,1994.0,2023-10-10,2024-10-19,1725.0,1705.0,2023-10-10,Grocery,UPI
1311,Brandon Taylor,41.0,Female,West,45109.0,1.0,4.0,16820.0,4205.0,2024-04-22,2024-10-08,104.0,3990.0,2024-08-11,Books,Credit Card
1311,Brandon Taylor,41.0,Female,West,45109.0,1.0,4.0,16820.0,4205.0,2024-04-22,2024-10-08,228.0,478.0,2024-04-22,Home,Credit Card
1311,Brandon Taylor,41.0,Female,West,45109.0,1.0,4.0,16820.0,4205.0,2024-04-22,2024-10-08,761.0,3764.0,2024-09-18,Home,Cash
1311,Brandon Taylor,41.0,Female,West,45109.0,1.0,4.0,16820.0,4205.0,2024-04-22,2024-10-08,967.0,8588.0,2024-10-08,Clothing,Credit Card
1312,Michael Figueroa,69.0,Male,East,68018.0,0.0,5.0,8749.0,1749.0,2024-02-10,2025-02-19,515.0,3399.0,2024-10-08,Electronics,Cash
1312,Michael Figueroa,69.0,Male,East,68018.0,0.0,5.0,8749.0,1749.0,2024-02-10,2025-02-19,643.0,469.0,2025-02-19,Grocery,UPI
1312,Michael Figueroa,69.0,Male,East,68018.0,0.0,5.0,8749.0,1749.0,2024-02-10,2025-02-19,1320.0,868.0,2024-09-17,Electronics,UPI
